#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LEP	PNPLA2	9606.ENSP00000312652	9606.ENSP00000337701	0	0	0	0	0.072	0	0	0.653	0.664
LEP	TLR4	9606.ENSP00000312652	9606.ENSP00000363089	0	0	0	0	0.044	0	0	0.691	0.692
LEP	STAT5A	9606.ENSP00000312652	9606.ENSP00000341208	0	0	0	0	0.049	0	0.500	0.463	0.722
LEP	SCD	9606.ENSP00000312652	9606.ENSP00000359380	0	0	0	0	0.048	0	0	0.721	0.723
LEP	RARRES2	9606.ENSP00000312652	9606.ENSP00000418009	0	0	0	0	0.060	0	0	0.720	0.725
LEP	PCK1	9606.ENSP00000312652	9606.ENSP00000319814	0	0	0	0	0.236	0	0	0.657	0.727
LEP	RBP4	9606.ENSP00000312652	9606.ENSP00000360522	0	0	0	0	0.133	0	0	0.714	0.741
LEP	LIFR	9606.ENSP00000312652	9606.ENSP00000398368	0	0	0	0	0.044	0	0.650	0.343	0.761
LEP	SPP1	9606.ENSP00000312652	9606.ENSP00000378517	0	0	0	0	0.042	0	0	0.764	0.764
LEP	LPL	9606.ENSP00000312652	9606.ENSP00000497642	0	0	0	0	0.127	0	0	0.812	0.828
LEP	PRLR	9606.ENSP00000312652	9606.ENSP00000482954	0	0	0	0	0	0	0.650	0.583	0.848
LEP	SOCS3	9606.ENSP00000312652	9606.ENSP00000330341	0	0	0	0	0	0	0.500	0.824	0.908
LGALS12	TIMP4	9606.ENSP00000339374	9606.ENSP00000287814	0	0	0	0	0.126	0	0	0.435	0.485
LGALS12	TRARG1	9606.ENSP00000339374	9606.ENSP00000329548	0	0	0	0	0.316	0.059	0	0.181	0.427
LGALS12	TLR4	9606.ENSP00000339374	9606.ENSP00000363089	0	0	0	0	0.063	0	0	0.415	0.428
LGMN	MAPT	9606.ENSP00000376911	9606.ENSP00000340820	0	0	0	0	0	0.510	0	0.238	0.610
LGMN	MRC1	9606.ENSP00000376911	9606.ENSP00000455897	0	0	0	0	0.209	0	0	0.300	0.423
LHFPL6	NFIB	9606.ENSP00000368908	9606.ENSP00000370340	0	0	0	0	0.127	0	0	0.443	0.492
LHX6	MSX1	9606.ENSP00000377854	9606.ENSP00000372170	0	0	0	0	0.061	0.071	0	0.723	0.738
LIFR	MET	9606.ENSP00000398368	9606.ENSP00000317272	0	0	0	0	0.074	0	0	0.394	0.415
LIFR	SOCS3	9606.ENSP00000398368	9606.ENSP00000330341	0	0	0	0	0.048	0	0	0.506	0.509
LIFR	STAT1	9606.ENSP00000398368	9606.ENSP00000354394	0	0	0	0	0	0	0	0.434	0.434
LILRB5	LYVE1	9606.ENSP00000406478	9606.ENSP00000256178	0	0	0	0	0.420	0	0	0.192	0.511
LIMCH1	TMOD1	9606.ENSP00000425631	9606.ENSP00000259365	0	0	0	0	0.055	0	0	0.412	0.420
LIPE	PDK4	9606.ENSP00000244289	9606.ENSP00000005178	0	0	0	0	0.063	0	0	0.511	0.522
LIPE	PYGL	9606.ENSP00000244289	9606.ENSP00000216392	0.043	0	0	0	0	0	0	0.675	0.676
LIPE	SQLE	9606.ENSP00000244289	9606.ENSP00000265896	0	0	0	0	0.105	0	0.235	0.280	0.464
LIPE	PLAAT3	9606.ENSP00000244289	9606.ENSP00000320337	0.042	0	0	0	0.068	0.071	0	0.433	0.467
LIPE	PAFAH1B3	9606.ENSP00000244289	9606.ENSP00000444935	0	0	0	0	0.075	0	0	0.511	0.528
LIPE	NDUFS1	9606.ENSP00000244289	9606.ENSP00000392709	0	0	0	0	0.052	0.474	0	0.203	0.567
LIPE	PCK1	9606.ENSP00000244289	9606.ENSP00000319814	0	0	0	0	0.126	0	0	0.536	0.577
LIPE	PDE3B	9606.ENSP00000244289	9606.ENSP00000282096	0	0	0	0	0.084	0	0	0.570	0.589
LIPE	SCD	9606.ENSP00000244289	9606.ENSP00000359380	0	0	0	0	0.063	0	0	0.644	0.652
LIPE	PLIN4	9606.ENSP00000244289	9606.ENSP00000488481	0	0	0	0	0.220	0.071	0	0.626	0.705
LIPE	PPARG	9606.ENSP00000244289	9606.ENSP00000287820	0	0	0	0	0.125	0.050	0	0.842	0.857
LIPE	PLIN2	9606.ENSP00000244289	9606.ENSP00000276914	0	0	0	0	0	0.343	0	0.824	0.880
LIPE	LPL	9606.ENSP00000244289	9606.ENSP00000497642	0	0	0	0	0.080	0	0	0.899	0.903
LIPE	MGLL	9606.ENSP00000244289	9606.ENSP00000265052	0.068	0	0	0	0.048	0	0	0.925	0.927
LIPE	PRKAR2B	9606.ENSP00000244289	9606.ENSP00000265717	0	0	0	0	0.042	0	0.900	0.315	0.928
LIPE	PNPLA2	9606.ENSP00000244289	9606.ENSP00000337701	0	0	0	0	0.125	0.064	0	0.968	0.971
LIPE	PLIN1	9606.ENSP00000244289	9606.ENSP00000300055	0	0	0	0	0.310	0.586	0.500	0.995	0.999
LLGL2	SLC7A5	9606.ENSP00000376333	9606.ENSP00000261622	0	0	0	0	0	0.045	0	0.883	0.883
LLGL2	MARVELD2	9606.ENSP00000376333	9606.ENSP00000323264	0	0	0	0	0.083	0	0	0.505	0.526
LLGL2	PKP3	9606.ENSP00000376333	9606.ENSP00000331678	0	0	0	0	0.211	0	0	0.333	0.451
LLGL2	PARD6B	9606.ENSP00000376333	9606.ENSP00000360672	0	0	0	0	0.098	0.928	0	0.589	0.971
LLGL2	PRKCZ	9606.ENSP00000376333	9606.ENSP00000367830	0	0	0	0	0.074	0.906	0.900	0.439	0.994
LLGL2	PARD3B	9606.ENSP00000376333	9606.ENSP00000385848	0	0	0	0	0	0.109	0	0.381	0.425
LMNB1	NUP210	9606.ENSP00000261366	9606.ENSP00000254508	0	0	0	0	0.129	0	0	0.376	0.434
LMNB1	NUSAP1	9606.ENSP00000261366	9606.ENSP00000499238	0	0	0	0	0.328	0	0	0.152	0.406
LMNB1	TLR4	9606.ENSP00000261366	9606.ENSP00000363089	0	0	0	0	0.065	0	0	0.396	0.411
LMNB1	PTGS2	9606.ENSP00000261366	9606.ENSP00000356438	0	0	0	0	0.065	0	0	0.410	0.425
LMNB1	MCM4	9606.ENSP00000261366	9606.ENSP00000262105	0	0	0	0	0.238	0.091	0	0.239	0.427
LMNB1	PRC1	9606.ENSP00000261366	9606.ENSP00000377793	0	0	0	0	0.209	0.292	0	0.087	0.444
LMNB1	PLEC	9606.ENSP00000261366	9606.ENSP00000323856	0	0	0	0	0.044	0.091	0	0.418	0.450
LMNB1	MCAM	9606.ENSP00000261366	9606.ENSP00000264036	0	0	0	0	0.044	0.110	0.400	0.051	0.450
LMNB1	UHRF1	9606.ENSP00000261366	9606.ENSP00000479617	0	0	0	0	0.279	0.112	0	0.215	0.453
LMNB1	VIM	9606.ENSP00000261366	9606.ENSP00000446007	0	0	0	0.660	0.051	0.421	0	0.121	0.474
LMNB1	TOP2A	9606.ENSP00000261366	9606.ENSP00000411532	0	0	0	0	0.424	0	0	0.222	0.533
LMNB1	ZNF239	9606.ENSP00000261366	9606.ENSP00000307774	0	0	0	0	0	0.052	0	0.552	0.557
LMNB1	NUMA1	9606.ENSP00000261366	9606.ENSP00000377298	0	0	0	0	0.117	0.071	0	0.545	0.594
LMNB1	RRM2	9606.ENSP00000261366	9606.ENSP00000353770	0	0	0	0	0.310	0	0	0.454	0.607
LMNB1	RAD21	9606.ENSP00000261366	9606.ENSP00000297338	0	0	0	0	0.085	0	0.500	0.244	0.623
LMNB1	MELK	9606.ENSP00000261366	9606.ENSP00000298048	0	0	0	0	0.288	0.306	0	0.327	0.638
LMNB1	ZWINT	9606.ENSP00000261366	9606.ENSP00000363055	0	0	0	0	0.244	0.780	0	0.162	0.848
LMO2	SOX7	9606.ENSP00000257818	9606.ENSP00000301921	0	0	0	0	0.044	0	0	0.398	0.400
LMO2	PECAM1	9606.ENSP00000257818	9606.ENSP00000457421	0	0	0	0	0.163	0.054	0	0.323	0.417
LMO2	MME	9606.ENSP00000257818	9606.ENSP00000418525	0	0	0	0	0.044	0	0	0.448	0.449
LMO2	MN1	9606.ENSP00000257818	9606.ENSP00000304956	0	0	0	0	0.055	0.376	0	0.202	0.488
LMO2	MECOM	9606.ENSP00000257818	9606.ENSP00000264674	0	0	0	0	0.049	0.071	0	0.572	0.589
LMOD1	PDE8B	9606.ENSP00000356257	9606.ENSP00000264917	0	0	0	0	0.061	0	0	0.448	0.459
LMOD1	SYNPO2	9606.ENSP00000356257	9606.ENSP00000306015	0	0	0	0	0.491	0	0	0.327	0.643
LMOD1	MYLK	9606.ENSP00000356257	9606.ENSP00000353452	0	0	0	0	0.260	0	0.500	0.557	0.822
LMOD1	SORBS1	9606.ENSP00000356257	9606.ENSP00000360293	0	0	0	0	0.194	0	0.500	0.118	0.614
LMOD1	MYH11	9606.ENSP00000356257	9606.ENSP00000379616	0	0	0	0	0.463	0	0.800	0.585	0.951
LPL	PDK4	9606.ENSP00000497642	9606.ENSP00000005178	0	0	0	0	0.106	0	0	0.506	0.539
LPL	LRP1	9606.ENSP00000497642	9606.ENSP00000243077	0	0	0	0	0.076	0.625	0.900	0.671	0.987
LPL	PTGIS	9606.ENSP00000497642	9606.ENSP00000244043	0	0	0	0	0	0	0	0.439	0.439
LPL	MGLL	9606.ENSP00000497642	9606.ENSP00000265052	0	0	0	0	0.055	0	0.900	0.688	0.967
LPL	PLIN2	9606.ENSP00000497642	9606.ENSP00000276914	0	0	0	0	0.056	0	0	0.603	0.610
LPL	PID1	9606.ENSP00000497642	9606.ENSP00000283937	0	0	0	0	0.076	0	0	0.424	0.445
LPL	PPARG	9606.ENSP00000497642	9606.ENSP00000287820	0	0	0	0	0.151	0	0.500	0.874	0.941
LPL	PLIN1	9606.ENSP00000497642	9606.ENSP00000300055	0	0	0	0	0.140	0	0	0.629	0.667
LPL	PCK1	9606.ENSP00000497642	9606.ENSP00000319814	0	0	0	0	0.072	0	0	0.401	0.420
LPL	PLPP2	9606.ENSP00000497642	9606.ENSP00000329697	0	0	0	0	0	0	0.900	0.166	0.913
LPL	PNPLA2	9606.ENSP00000497642	9606.ENSP00000337701	0	0	0	0	0	0	0.900	0.718	0.970
LPL	SCD	9606.ENSP00000497642	9606.ENSP00000359380	0	0	0	0	0.068	0	0	0.658	0.667
LPL	PLPP3	9606.ENSP00000497642	9606.ENSP00000360296	0	0	0	0	0.072	0	0.900	0.184	0.917
LPL	RUNX2	9606.ENSP00000497642	9606.ENSP00000360493	0	0	0	0	0	0	0	0.553	0.553
LPL	RBP4	9606.ENSP00000497642	9606.ENSP00000360522	0	0	0	0	0.127	0	0	0.370	0.426
LPL	SDC4	9606.ENSP00000497642	9606.ENSP00000361818	0	0	0	0	0.042	0	0	0.405	0.406
LPL	TLR4	9606.ENSP00000497642	9606.ENSP00000363089	0	0	0	0	0.083	0	0	0.405	0.431
LPL	VLDLR	9606.ENSP00000497642	9606.ENSP00000371532	0	0	0	0	0	0.292	0.540	0.749	0.911
LPL	SPP1	9606.ENSP00000497642	9606.ENSP00000378517	0	0	0	0	0.084	0	0	0.437	0.463
LPL	PLPP4	9606.ENSP00000497642	9606.ENSP00000381302	0	0	0	0	0	0	0.900	0	0.900
LPL	PLTP	9606.ENSP00000497642	9606.ENSP00000417138	0	0	0	0	0.067	0	0.540	0.757	0.886
LPL	PCSK5	9606.ENSP00000497642	9606.ENSP00000446280	0	0	0	0	0.061	0	0.750	0.126	0.777
LPL	ZNF423	9606.ENSP00000497642	9606.ENSP00000455426	0	0	0	0	0.068	0	0	0.454	0.469
LPL	LSR	9606.ENSP00000497642	9606.ENSP00000480821	0	0	0	0	0	0	0.540	0.108	0.572
LPL	SAA2-SAA4	9606.ENSP00000497642	9606.ENSP00000485552	0	0	0	0	0	0	0.540	0.167	0.600
LRBA	STXBP2	9606.ENSP00000349629	9606.ENSP00000413606	0	0	0	0	0.042	0	0	0.558	0.558
LRP1	NAV1	9606.ENSP00000243077	9606.ENSP00000356265	0	0	0	0	0.086	0	0	0.394	0.422
LRP1	STAB1	9606.ENSP00000243077	9606.ENSP00000312946	0	0	0	0.546	0.290	0.133	0	0.198	0.463
LRP1	PID1	9606.ENSP00000243077	9606.ENSP00000283937	0	0	0	0	0.141	0.292	0	0.191	0.465
LRP1	VLDLR	9606.ENSP00000243077	9606.ENSP00000371532	0	0	0	0.832	0	0	0	0.473	0.473
LRP1	SDC4	9606.ENSP00000243077	9606.ENSP00000361818	0	0	0	0	0.042	0	0.400	0.175	0.484
LRP1	MEOX2	9606.ENSP00000243077	9606.ENSP00000262041	0	0	0	0	0.066	0	0	0.552	0.563
LRP1	VWF	9606.ENSP00000243077	9606.ENSP00000261405	0	0	0	0	0.084	0	0	0.565	0.584
LRP1	MAPT	9606.ENSP00000243077	9606.ENSP00000340820	0	0	0	0	0.058	0	0	0.625	0.632
LRP1	MME	9606.ENSP00000243077	9606.ENSP00000418525	0	0	0	0	0.070	0	0	0.642	0.652
LRP1	MDK	9606.ENSP00000243077	9606.ENSP00000385451	0	0	0	0	0	0.292	0	0.546	0.664
LRP1	SDC1	9606.ENSP00000243077	9606.ENSP00000370542	0	0	0	0	0	0	0.400	0.488	0.680
LRP1	TLR4	9606.ENSP00000243077	9606.ENSP00000363089	0	0	0	0	0.076	0.042	0	0.765	0.774
LRP1	MMP9	9606.ENSP00000243077	9606.ENSP00000361405	0	0	0	0	0.044	0	0	0.889	0.889
LRRC15	POSTN	9606.ENSP00000413707	9606.ENSP00000369071	0	0	0	0	0.197	0.045	0	0.305	0.420
LRRFIP1	TMOD1	9606.ENSP00000375857	9606.ENSP00000259365	0	0	0	0	0	0.776	0	0.057	0.779
LRRFIP1	STAT5A	9606.ENSP00000375857	9606.ENSP00000341208	0	0	0	0	0.060	0	0.500	0.060	0.519
LRRFIP1	STAT1	9606.ENSP00000375857	9606.ENSP00000354394	0	0	0	0	0.049	0	0.500	0.131	0.550
LRRFIP1	TFAP2A	9606.ENSP00000375857	9606.ENSP00000501092	0	0	0	0	0	0	0	0.618	0.618
LRRN3	PID1	9606.ENSP00000397312	9606.ENSP00000283937	0	0	0	0	0.067	0	0	0.419	0.434
LRRN3	SASH1	9606.ENSP00000397312	9606.ENSP00000356437	0	0	0	0	0	0	0	0.435	0.435
LSR	MARVELD2	9606.ENSP00000480821	9606.ENSP00000323264	0	0	0	0	0.085	0	0	0.947	0.949
LSR	OCLN	9606.ENSP00000480821	9606.ENSP00000347379	0	0	0	0	0.249	0.125	0	0.394	0.567
LSR	VLDLR	9606.ENSP00000480821	9606.ENSP00000371532	0	0	0	0	0.050	0	0.540	0.124	0.583
LSR	PLTP	9606.ENSP00000480821	9606.ENSP00000417138	0	0	0	0	0.055	0	0.540	0.060	0.556
LSR	SAA2-SAA4	9606.ENSP00000480821	9606.ENSP00000485552	0	0	0	0	0	0	0.540	0	0.540
LY75-CD302	NRP1	9606.ENSP00000423463	9606.ENSP00000265371	0	0	0.205	0	0	0.046	0	0.292	0.416
LY75-CD302	TLR3	9606.ENSP00000423463	9606.ENSP00000296795	0	0	0	0	0.061	0.045	0	0.559	0.570
LY75-CD302	TLR4	9606.ENSP00000423463	9606.ENSP00000363089	0	0	0	0	0.067	0.045	0	0.669	0.679
LY75-CD302	THBD	9606.ENSP00000423463	9606.ENSP00000366307	0	0	0	0	0	0.101	0	0.576	0.602
LY75-CD302	SDC1	9606.ENSP00000423463	9606.ENSP00000370542	0	0	0	0	0	0	0	0.432	0.432
LY75-CD302	PRF1	9606.ENSP00000423463	9606.ENSP00000398568	0	0	0	0	0.058	0.045	0	0.570	0.579
LYVE1	SEMA3G	9606.ENSP00000256178	9606.ENSP00000231721	0	0	0	0	0.157	0.045	0	0.419	0.491
LYVE1	MYH11	9606.ENSP00000256178	9606.ENSP00000379616	0	0	0	0	0.151	0.063	0	0.307	0.401
LYVE1	TIE1	9606.ENSP00000256178	9606.ENSP00000361554	0	0	0	0	0.127	0.052	0	0.376	0.439
LYVE1	STAB1	9606.ENSP00000256178	9606.ENSP00000312946	0	0	0	0.578	0.229	0.047	0	0.345	0.476
LYVE1	TLR4	9606.ENSP00000256178	9606.ENSP00000363089	0	0	0	0	0.138	0.091	0	0.402	0.491
LYVE1	VSIG4	9606.ENSP00000256178	9606.ENSP00000363869	0	0	0	0	0.384	0	0	0.215	0.496
LYVE1	PDGFRA	9606.ENSP00000256178	9606.ENSP00000257290	0	0	0	0	0.116	0.052	0	0.525	0.568
LYVE1	SPP1	9606.ENSP00000256178	9606.ENSP00000378517	0	0	0	0	0.067	0.047	0	0.608	0.621
LYVE1	TEK	9606.ENSP00000256178	9606.ENSP00000369375	0	0	0	0	0.220	0.052	0	0.550	0.638
LYVE1	VWF	9606.ENSP00000256178	9606.ENSP00000261405	0	0	0	0	0.259	0.058	0	0.636	0.724
LYVE1	MRC1	9606.ENSP00000256178	9606.ENSP00000455897	0	0	0	0	0.315	0.057	0	0.659	0.761
LYVE1	PECAM1	9606.ENSP00000256178	9606.ENSP00000457421	0	0	0	0	0.145	0	0	0.800	0.822
MAD2L1	TRIP13	9606.ENSP00000296509	9606.ENSP00000166345	0	0	0	0	0.590	0.977	0	0.437	0.994
MAD2L1	NDC80	9606.ENSP00000296509	9606.ENSP00000261597	0	0	0	0	0.853	0.267	0.500	0.474	0.968
MAD2L1	MCM4	9606.ENSP00000296509	9606.ENSP00000262105	0	0	0	0	0.585	0	0	0.666	0.855
MAD2L1	UBE2S	9606.ENSP00000296509	9606.ENSP00000264552	0	0	0	0	0.239	0.059	0.500	0.186	0.669
MAD2L1	MCM2	9606.ENSP00000296509	9606.ENSP00000265056	0	0	0	0	0.564	0	0	0.465	0.757
MAD2L1	PAICS	9606.ENSP00000296509	9606.ENSP00000382595	0	0	0	0	0.362	0	0	0.136	0.426
MAD2L1	RMI1	9606.ENSP00000296509	9606.ENSP00000317039	0	0	0	0	0.126	0	0	0.470	0.516
MAD2L1	UHRF1	9606.ENSP00000296509	9606.ENSP00000479617	0	0	0	0	0.353	0.113	0	0.232	0.521
MAD2L1	PPP2R1B	9606.ENSP00000296509	9606.ENSP00000311344	0	0	0	0	0.063	0	0.500	0.286	0.636
MAD2L1	RAD21	9606.ENSP00000296509	9606.ENSP00000297338	0	0	0	0	0.178	0.079	0	0.566	0.643
MAD2L1	TK1	9606.ENSP00000296509	9606.ENSP00000468425	0	0	0	0	0.452	0	0	0.500	0.714
MAD2L1	SPAG5	9606.ENSP00000296509	9606.ENSP00000323300	0	0	0	0	0.407	0.096	0	0.562	0.745
MAD2L1	SMC4	9606.ENSP00000296509	9606.ENSP00000341382	0	0	0	0	0.513	0.107	0	0.498	0.763
MAD2L1	PCLAF	9606.ENSP00000296509	9606.ENSP00000300035	0	0	0	0	0.515	0	0	0.554	0.774
MAD2L1	TACC3	9606.ENSP00000296509	9606.ENSP00000326550	0	0	0	0	0.588	0.133	0	0.485	0.800
MAD2L1	PRC1	9606.ENSP00000296509	9606.ENSP00000377793	0	0	0	0	0.669	0.069	0	0.410	0.802
MAD2L1	UBE2T	9606.ENSP00000296509	9606.ENSP00000494957	0	0	0	0	0.783	0.059	0	0.273	0.838
MAD2L1	NUSAP1	9606.ENSP00000296509	9606.ENSP00000499238	0	0	0	0	0.718	0	0	0.480	0.847
MAD2L1	ZWILCH	9606.ENSP00000296509	9606.ENSP00000311429	0	0	0	0	0.492	0	0.500	0.464	0.852
MAD2L1	TPX2	9606.ENSP00000296509	9606.ENSP00000300403	0	0	0	0	0.543	0.075	0	0.701	0.863
MAD2L1	RACGAP1	9606.ENSP00000296509	9606.ENSP00000404190	0	0	0	0	0.609	0	0	0.681	0.870
MAD2L1	RRM2	9606.ENSP00000296509	9606.ENSP00000353770	0	0	0	0	0.643	0	0	0.686	0.883
MAD2L1	TOP2A	9606.ENSP00000296509	9606.ENSP00000411532	0	0	0	0	0.624	0	0	0.721	0.890
MAD2L1	PTTG1	9606.ENSP00000296509	9606.ENSP00000377536	0	0	0	0	0.539	0	0	0.774	0.891
MAD2L1	ZWINT	9606.ENSP00000296509	9606.ENSP00000363055	0	0	0	0	0.542	0.191	0.500	0.523	0.899
MAD2L1	TYMS	9606.ENSP00000296509	9606.ENSP00000315644	0	0	0	0	0.794	0	0	0.534	0.900
MAD2L1	UBE2C	9606.ENSP00000296509	9606.ENSP00000348838	0	0	0	0	0.615	0.321	0.500	0.520	0.929
MAD2L1	MELK	9606.ENSP00000296509	9606.ENSP00000298048	0	0	0	0	0.844	0	0	0.667	0.946
MAD2L1	PBK	9606.ENSP00000296509	9606.ENSP00000428489	0	0	0	0	0.912	0.058	0	0.466	0.952
MAD2L1	NEK2	9606.ENSP00000296509	9606.ENSP00000355966	0	0	0	0	0.590	0.994	0.500	0.487	0.999
MAF	SOX4	9606.ENSP00000327048	9606.ENSP00000244745	0	0	0	0	0	0	0	0.567	0.567
MAF	PPARG	9606.ENSP00000327048	9606.ENSP00000287820	0	0	0	0	0	0	0	0.419	0.419
MAF	OXTR	9606.ENSP00000327048	9606.ENSP00000324270	0	0	0	0	0	0	0	0.521	0.521
MAF	MYO6	9606.ENSP00000327048	9606.ENSP00000358994	0	0	0	0	0.054	0	0	0.398	0.406
MAF	STAT5A	9606.ENSP00000327048	9606.ENSP00000341208	0	0	0	0	0.049	0	0	0.415	0.419
MAF	SDC1	9606.ENSP00000327048	9606.ENSP00000370542	0	0	0	0	0.047	0	0	0.417	0.420
MAF	SMAD9	9606.ENSP00000327048	9606.ENSP00000369154	0	0	0	0	0	0	0	0.424	0.424
MAF	STAT1	9606.ENSP00000327048	9606.ENSP00000354394	0	0	0	0	0.042	0	0	0.474	0.474
MAF	MRC1	9606.ENSP00000327048	9606.ENSP00000455897	0	0	0	0	0.072	0	0	0.546	0.560
MAF	YAP1	9606.ENSP00000327048	9606.ENSP00000478927	0	0	0	0	0	0	0.500	0.186	0.575
MAF	SOX5	9606.ENSP00000327048	9606.ENSP00000398273	0	0	0	0	0.047	0	0	0.601	0.603
MAF	RUNX2	9606.ENSP00000327048	9606.ENSP00000360493	0	0	0	0	0.055	0	0.700	0.531	0.855
MAGED2	SLIT3	9606.ENSP00000364193	9606.ENSP00000332164	0	0	0	0	0	0.046	0	0.457	0.460
MAL2	PRSS8	9606.ENSP00000479708	9606.ENSP00000319730	0	0	0	0	0.222	0	0	0.266	0.404
MAL2	MARVELD2	9606.ENSP00000479708	9606.ENSP00000323264	0	0	0	0	0.258	0	0	0.257	0.425
MAL2	OXTR	9606.ENSP00000479708	9606.ENSP00000324270	0	0	0	0	0	0	0	0.427	0.427
MAL2	OCLN	9606.ENSP00000479708	9606.ENSP00000347379	0	0	0	0	0.148	0	0	0.600	0.644
MAL2	PIGR	9606.ENSP00000479708	9606.ENSP00000348888	0	0	0	0	0.058	0	0	0.695	0.700
MAL2	RAB25	9606.ENSP00000479708	9606.ENSP00000354376	0	0	0	0	0.337	0	0	0.270	0.495
MAL2	TPD52	9606.ENSP00000479708	9606.ENSP00000429309	0	0	0	0	0.176	0.474	0	0.890	0.948
MAL2	TMEM30B	9606.ENSP00000479708	9606.ENSP00000450842	0	0	0	0	0.195	0	0	0.294	0.407
MAMDC2	MRGPRF	9606.ENSP00000366387	9606.ENSP00000403660	0	0	0	0	0.137	0.091	0	0.319	0.419
MAMDC2	TK1	9606.ENSP00000366387	9606.ENSP00000468425	0	0	0	0	0	0.421	0	0.055	0.429
MAMDC2	PTPRM	9606.ENSP00000366387	9606.ENSP00000463325	0	0	0	0.555	0.067	0.069	0	0.487	0.515
MAN1A1	MAN1C1	9606.ENSP00000357453	9606.ENSP00000363452	0	0	0.065	0.946	0.056	0	0.900	0.072	0.907
MAOA	PDK4	9606.ENSP00000340684	9606.ENSP00000005178	0	0	0	0	0.434	0	0	0.202	0.529
MAOA	NR3C1	9606.ENSP00000340684	9606.ENSP00000231509	0	0	0	0	0	0.054	0	0.549	0.555
MAOA	SELP	9606.ENSP00000340684	9606.ENSP00000263686	0	0	0	0	0.054	0	0	0.398	0.406
MAOA	NTRK2	9606.ENSP00000340684	9606.ENSP00000277120	0	0	0	0	0.077	0.047	0	0.430	0.456
MAOA	PPARG	9606.ENSP00000340684	9606.ENSP00000287820	0	0	0	0	0.147	0.054	0	0.322	0.405
MAOA	OXTR	9606.ENSP00000340684	9606.ENSP00000324270	0	0	0	0	0	0	0	0.474	0.474
MAOA	PTGS2	9606.ENSP00000340684	9606.ENSP00000356438	0	0	0	0	0	0	0	0.466	0.466
MAOA	SNCA	9606.ENSP00000340684	9606.ENSP00000500990	0	0	0	0	0.057	0	0	0.706	0.710
MAP1A	MREG	9606.ENSP00000300231	9606.ENSP00000263268	0	0	0	0	0	0	0	0.445	0.445
MAP1A	PNPLA2	9606.ENSP00000300231	9606.ENSP00000337701	0	0	0	0	0.048	0	0	0.397	0.401
MAP1A	SOCS3	9606.ENSP00000300231	9606.ENSP00000330341	0	0	0	0	0	0.091	0	0.397	0.428
MAP1A	SNCA	9606.ENSP00000300231	9606.ENSP00000500990	0	0	0	0	0.108	0	0	0.443	0.482
MAP1A	MAPT	9606.ENSP00000300231	9606.ENSP00000340820	0	0	0	0	0.108	0.250	0	0.343	0.522
MAP1A	OPTN	9606.ENSP00000300231	9606.ENSP00000368022	0	0	0	0	0.043	0	0	0.756	0.756
MAP3K20	TLR4	9606.ENSP00000364361	9606.ENSP00000363089	0	0	0	0	0.081	0.514	0	0	0.534
MAP4	MAPT	9606.ENSP00000353375	9606.ENSP00000340820	0	0	0	0.626	0.049	0.292	0	0.213	0.423
MAP4	MAP7D1	9606.ENSP00000353375	9606.ENSP00000362244	0	0	0	0	0.125	0.190	0	0.325	0.480
MAP7D1	MAPT	9606.ENSP00000362244	9606.ENSP00000340820	0	0	0	0	0.053	0.292	0	0.232	0.440
MAPK13	RASD1	9606.ENSP00000211287	9606.ENSP00000225688	0	0	0	0	0.056	0.098	0	0.396	0.441
MAPK13	SLC2A1	9606.ENSP00000211287	9606.ENSP00000416293	0	0	0	0	0.065	0.045	0	0.425	0.443
MAPK13	PTGS2	9606.ENSP00000211287	9606.ENSP00000356438	0	0	0	0	0.109	0.045	0	0.410	0.454
MAPK13	TLR4	9606.ENSP00000211287	9606.ENSP00000363089	0	0	0	0	0.074	0.041	0	0.438	0.458
MAPK13	MMP9	9606.ENSP00000211287	9606.ENSP00000361405	0	0	0	0	0.160	0	0	0.386	0.462
MAPK13	MAPT	9606.ENSP00000211287	9606.ENSP00000340820	0	0	0	0	0	0.516	0	0.220	0.607
MAPT	NTRK2	9606.ENSP00000340820	9606.ENSP00000277120	0	0	0	0	0.137	0.051	0	0.399	0.464
MAPT	NMNAT2	9606.ENSP00000340820	9606.ENSP00000287713	0	0	0	0	0.132	0.327	0	0.218	0.504
MAPT	S100B	9606.ENSP00000340820	9606.ENSP00000291700	0	0	0	0	0.099	0.517	0	0.802	0.906
MAPT	PRKCZ	9606.ENSP00000340820	9606.ENSP00000367830	0	0	0	0	0.109	0.299	0	0.142	0.418
MAPT	RRM2	9606.ENSP00000340820	9606.ENSP00000353770	0	0	0	0	0.047	0	0	0.419	0.422
MAPT	OPTN	9606.ENSP00000340820	9606.ENSP00000368022	0	0	0	0	0	0	0	0.474	0.474
MAPT	MME	9606.ENSP00000340820	9606.ENSP00000418525	0	0	0	0	0.067	0	0	0.533	0.545
MAPT	PSENEN	9606.ENSP00000340820	9606.ENSP00000468411	0	0	0	0	0	0	0	0.624	0.624
MAPT	VLDLR	9606.ENSP00000340820	9606.ENSP00000371532	0	0	0	0	0.058	0	0	0.644	0.650
MAPT	NDUFS1	9606.ENSP00000340820	9606.ENSP00000392709	0	0	0	0	0.042	0	0.650	0.068	0.660
